seed,strategy,n_labels,rmse,rmse_hard,frac_hard_labelled,selector_rmse
6,random,50,39.31938961266831,64.17815391134631,0.26,
6,random,100,41.19732603347892,68.80387569211668,0.23,
6,random,200,38.27624932460631,64.80709248636533,0.225,
6,random,300,33.963800783731834,53.41976305696299,0.21666666666666667,
6,random,400,33.54345286336946,52.026332292256804,0.2225,
6,random,550,33.68437515914368,56.04164603432452,0.23272727272727273,
6,random,650,33.74822498729028,55.200131161916566,0.23384615384615384,
6,random,750,34.23157869627852,57.37365380400606,0.224,
6,random,850,33.57156969552549,54.74536687131387,0.2223529411764706,
6,random,950,31.90656600853357,51.442923786543574,0.22,
6,random,1050,32.09389626267508,51.70848216786719,0.21142857142857144,
6,random,1150,32.734971416846605,53.92452758863884,0.2165217391304348,
6,random,1250,31.580682902556006,51.04459801164904,0.2176,
6,random,1350,31.764768263534812,51.779877955170576,0.22296296296296297,
6,random,1354,31.737916120217236,52.609555439835205,0.22378138847858198,
6,heuristic,50,39.31938961266831,64.17815391134631,0.26,
6,heuristic,100,43.551435861596275,74.98946998193507,0.63,
6,heuristic,200,34.82157122785768,54.634920401346214,0.815,
6,heuristic,300,33.568085848325246,50.2434340814636,0.8766666666666667,
6,heuristic,400,32.98257263266479,50.37708111007466,0.7575,
6,heuristic,550,33.02904380236252,50.35685025427475,0.5509090909090909,
6,heuristic,650,33.033105883609814,50.54876207383655,0.46615384615384614,
6,heuristic,750,32.5153321230011,51.537788870284565,0.404,
6,heuristic,850,32.25180473741453,51.66406336363898,0.3564705882352941,
6,heuristic,950,31.617762140545725,50.94950351921887,0.31894736842105265,
6,heuristic,1050,32.09033549179812,52.201769510627656,0.2885714285714286,
6,heuristic,1150,31.562294292192284,51.4216848589912,0.2634782608695652,
6,heuristic,1250,32.233534937449676,53.4142673273035,0.2424,
6,heuristic,1350,31.663195680322474,51.63464880572339,0.22444444444444445,
6,heuristic,1354,31.566019616783834,51.55610053751938,0.22378138847858198,
6,gp_uncertainty,50,39.31938961266831,64.17815391134631,0.26,51.256495064963005
6,gp_uncertainty,100,49.04279413051834,91.66199026879998,0.5,53.866088108933965
6,gp_uncertainty,200,36.670348989522935,59.143654211201394,0.53,35.74512559610801
6,gp_uncertainty,300,34.59557272962427,53.578170530387396,0.5066666666666667,33.93859272672937
6,gp_uncertainty,400,33.04673392241229,52.53701228642878,0.4775,33.352256363703766
6,gp_uncertainty,550,31.709355880599652,50.714940786690256,0.4163636363636364,32.44843091053844
6,gp_uncertainty,650,32.30869036832032,51.98765433295748,0.3830769230769231,32.246986465202596
6,gp_uncertainty,750,31.944200849142206,51.1479306057971,0.36533333333333334,32.104926817151096
6,gp_uncertainty,850,32.115307627827164,52.69447670004141,0.34352941176470586,31.81427282767074
6,gp_uncertainty,950,31.64908199009505,51.71911093938286,0.31684210526315787,33.18752209316457
6,gp_uncertainty,1050,31.982760740409496,52.54180443887131,0.2885714285714286,33.087104661012724
6,gp_uncertainty,1150,31.366460871836246,50.58298706336344,0.2634782608695652,38.14993795530065
6,gp_uncertainty,1250,31.911973990000003,51.69231400071138,0.2424,38.04494035308354
6,gp_uncertainty,1350,31.337042945262823,51.39503797882849,0.22444444444444445,37.93334748782959
6,gp_uncertainty,1354,31.407567886192282,51.8054863087846,0.22378138847858198,37.9297282399049
6,bootstrap_xgb,50,39.31938961266831,64.17815391134631,0.26,52.68044452000039
6,bootstrap_xgb,100,39.004315229627366,61.90718807265115,0.63,47.811575159792675
6,bootstrap_xgb,200,35.3339613316662,58.50535175517204,0.59,36.65253133038371
6,bootstrap_xgb,300,32.68837454729622,51.78017670800099,0.59,34.62450529403789
6,bootstrap_xgb,400,32.246861480819014,51.14358532482162,0.54,33.76115635195767
6,bootstrap_xgb,550,31.625520758889675,49.678938471293,0.5036363636363637,34.60337995381378
6,bootstrap_xgb,650,32.58204966479527,52.924167745257805,0.43538461538461537,32.15974017335657
6,bootstrap_xgb,750,31.419948908768262,50.529658460946955,0.38266666666666665,32.86085260073622
6,bootstrap_xgb,850,31.90203746419887,52.624291072666935,0.3552941176470588,31.721693080184174
6,bootstrap_xgb,950,31.553008546194594,51.175280943937786,0.3178947368421053,32.21833268607736
6,bootstrap_xgb,1050,32.385212732565094,53.827680304150356,0.2876190476190476,32.982106112688435
6,bootstrap_xgb,1150,31.973123029176413,52.09099824701525,0.2634782608695652,32.08566529959566
6,bootstrap_xgb,1250,32.20587197370623,52.85625820110715,0.2424,33.823742359182226
6,bootstrap_xgb,1350,31.7521233721814,52.025711242791935,0.22444444444444445,33.49373729223796
6,bootstrap_xgb,1354,32.019878376136774,52.81769738078696,0.22378138847858198,32.508811295897104
7,random,50,56.22237290786553,97.9910391467166,0.24,
7,random,100,38.99623985792643,65.27024722927338,0.2,
7,random,200,42.833740839995855,75.78412063576886,0.245,
7,random,300,40.158422839183196,71.5300708742411,0.23333333333333334,
7,random,400,39.46949582841867,71.68289881406865,0.22,
7,random,550,32.55291378240912,53.00841286031854,0.22727272727272727,
7,random,650,33.082636081772705,55.45937100689378,0.2230769230769231,
7,random,750,32.44449198777273,52.60978490876037,0.22933333333333333,
7,random,850,31.718010134291223,50.848461369279164,0.22705882352941176,
7,random,950,31.71127947020058,51.06319474931764,0.23157894736842105,
7,random,1050,31.450979708968852,51.84478293328061,0.2276190476190476,
7,random,1150,30.99644572612885,50.34271887488072,0.22608695652173913,
7,random,1250,31.69224947115544,52.82470865105978,0.2232,
7,random,1350,31.673711814481436,51.79718001100769,0.2237037037037037,
7,random,1354,31.26018215866097,51.25561468661134,0.22378138847858198,
7,heuristic,50,56.22237290786553,97.9910391467166,0.24,
7,heuristic,100,39.50528145995336,64.01215963617312,0.62,
7,heuristic,200,36.10184278287634,55.39920848212676,0.81,
7,heuristic,300,34.21061395358149,51.717661541370234,0.8733333333333333,
7,heuristic,400,32.76538381736454,50.21552292138106,0.7575,
7,heuristic,550,32.573102171905845,50.2202418947907,0.5509090909090909,
7,heuristic,650,32.58304752849132,52.87360751057902,0.46615384615384614,
7,heuristic,750,31.533295497728044,51.23885234739919,0.404,
7,heuristic,850,31.934083052444034,51.64107540092226,0.3564705882352941,
7,heuristic,950,30.72272962588014,49.85437929976697,0.31894736842105265,
7,heuristic,1050,31.449068296964153,51.43309032914549,0.2885714285714286,
7,heuristic,1150,31.965930773528264,52.044043391852206,0.2634782608695652,
7,heuristic,1250,31.66060367300839,51.70848123993893,0.2424,
7,heuristic,1350,31.741898888154633,52.40946758512726,0.22444444444444445,
7,heuristic,1354,31.50030265621945,51.121655115704684,0.22378138847858198,
7,gp_uncertainty,50,56.22237290786553,97.9910391467166,0.24,70.71968372028088
7,gp_uncertainty,100,43.21421171804481,74.07101421345446,0.46,47.97420615189012
7,gp_uncertainty,200,36.41129334752076,57.92054403583946,0.515,41.83573329741482
7,gp_uncertainty,300,34.27638508166854,53.48497010204983,0.49666666666666665,34.65745787033044
7,gp_uncertainty,400,32.395981992402824,51.279060489453066,0.4675,33.27960074074712
7,gp_uncertainty,550,31.75260920889538,50.82536289792501,0.41454545454545455,32.320838335873255
7,gp_uncertainty,650,32.12742103369582,52.13302493400541,0.3830769230769231,32.26695103025335
7,gp_uncertainty,750,31.880986564202516,51.995424681691205,0.3626666666666667,32.014322149189894
7,gp_uncertainty,850,32.385638782184905,53.537442667067545,0.34352941176470586,31.78518782864523
7,gp_uncertainty,950,30.934381656279427,49.980105951718095,0.31684210526315787,33.199231317390065
7,gp_uncertainty,1050,31.68541869132877,51.81156606614827,0.2885714285714286,33.113307094476696
7,gp_uncertainty,1150,31.431821939619727,50.93696928863959,0.2634782608695652,38.114243426559526
7,gp_uncertainty,1250,31.38945982157905,50.79514308515009,0.2424,38.02335509176516
7,gp_uncertainty,1350,31.087019803607284,50.88275512758116,0.22444444444444445,37.9113665927978
7,gp_uncertainty,1354,31.18774686561589,50.98094888043245,0.22378138847858198,37.907761705929936
7,bootstrap_xgb,50,56.22237290786553,97.9910391467166,0.24,63.49489840764658
7,bootstrap_xgb,100,36.208787319638354,53.7079652318529,0.62,44.101532337454586
7,bootstrap_xgb,200,34.403855202698445,53.21945367197936,0.725,37.570786615549665
7,bootstrap_xgb,300,32.71796647065709,51.895083291928344,0.6066666666666667,34.812811496189134
7,bootstrap_xgb,400,32.61792953853987,52.16112743022435,0.5275,33.878097259602065
7,bootstrap_xgb,550,31.87903961207431,51.12407210197628,0.46545454545454545,33.49054141136336
7,bootstrap_xgb,650,32.013970944538876,52.03492368746331,0.4369230769230769,33.431316256246824
7,bootstrap_xgb,750,31.54368333954428,50.59725965876863,0.3973333333333333,32.849782472199834
7,bootstrap_xgb,850,31.39957994034514,51.12537350478019,0.3517647058823529,33.191625783999264
7,bootstrap_xgb,950,31.778785360444235,51.78246174943697,0.3157894736842105,31.814836023074125
7,bootstrap_xgb,1050,31.862729848667772,52.47431691912241,0.2857142857142857,32.654775523255076
7,bootstrap_xgb,1150,31.100923187102346,50.4891582616023,0.2634782608695652,31.946560956305778
7,bootstrap_xgb,1250,31.702863172247,51.70475333104716,0.2424,32.675057813701514
7,bootstrap_xgb,1350,31.952256467160076,52.46063452697207,0.22444444444444445,33.54610725939029
7,bootstrap_xgb,1354,31.69252685310132,52.0646755523454,0.22378138847858198,32.86957947328838
8,random,50,40.641904552784915,62.82024429486047,0.2,
8,random,100,46.71601010164603,81.81246586106602,0.22,
8,random,200,37.9639215728739,61.65950749004253,0.21,
8,random,300,36.795592673437724,58.41052891539768,0.20333333333333334,
8,random,400,36.26711294087654,57.43474063247293,0.2075,
8,random,550,33.20937998333696,51.326079282792655,0.22363636363636363,
8,random,650,33.92099557409254,52.38315962940862,0.2169230769230769,
8,random,750,33.788066959934156,53.84421052403661,0.22,
8,random,850,33.26371070861229,53.54896066098604,0.2188235294117647,
8,random,950,32.666362089936115,52.37951161411599,0.2168421052631579,
8,random,1050,31.97398913547929,50.72115384839731,0.22095238095238096,
8,random,1150,31.827853404041605,50.86170993425512,0.2252173913043478,
8,random,1250,31.598191219907058,51.33843173393088,0.2272,
8,random,1350,31.629201471061567,51.7557994268279,0.2237037037037037,
8,random,1354,31.26307712573307,50.94139246913384,0.22378138847858198,
8,heuristic,50,40.641904552784915,62.82024429486047,0.2,
8,heuristic,100,38.69154428081863,55.66571010611001,0.6,
8,heuristic,200,35.58867828764022,51.97501635383438,0.8,
8,heuristic,300,34.127291781914884,50.92442612104222,0.8666666666666667,
8,heuristic,400,32.894339071918125,50.413204948383985,0.7575,
8,heuristic,550,32.55587757812591,51.0936395066676,0.5509090909090909,
8,heuristic,650,32.3022779861654,51.69148903667292,0.46615384615384614,
8,heuristic,750,31.949292162000777,51.176223704744295,0.404,
8,heuristic,850,31.371147924137087,50.64313926170168,0.3564705882352941,
8,heuristic,950,30.940982056678283,49.653302426429605,0.31894736842105265,
8,heuristic,1050,31.956868766149505,52.39726763289117,0.2885714285714286,
8,heuristic,1150,30.65207321321536,50.07385722025825,0.2634782608695652,
8,heuristic,1250,31.40701912471085,51.50527023609825,0.2424,
8,heuristic,1350,31.849546801584278,52.798431164258425,0.22444444444444445,
8,heuristic,1354,31.50494200647953,51.82091574570105,0.22378138847858198,
8,gp_uncertainty,50,40.641904552784915,62.82024429486047,0.2,79.90750579067372
8,gp_uncertainty,100,41.82489750458374,72.10665606833957,0.44,44.709284124286114
8,gp_uncertainty,200,35.99654690715263,55.14297750405434,0.5,38.11752589404853
8,gp_uncertainty,300,35.20728107569604,54.538527883944035,0.49666666666666665,35.146935623677756
8,gp_uncertainty,400,32.62711066976171,51.748926746069095,0.4775,33.87100758573146
8,gp_uncertainty,550,31.428045834483786,50.3401590807332,0.4163636363636364,32.5114529658324
8,gp_uncertainty,650,32.140062383263626,52.255293605784665,0.3830769230769231,32.351266736750155
8,gp_uncertainty,750,31.66222395395408,51.342349177569155,0.36533333333333334,32.11900670658398
8,gp_uncertainty,850,32.16601963877979,52.4997925661206,0.34352941176470586,31.823194692549315
8,gp_uncertainty,950,31.498749973816032,51.089628470042406,0.31684210526315787,33.20264339050137
8,gp_uncertainty,1050,31.700383724785837,51.79539135141624,0.2885714285714286,33.10890793261102
8,gp_uncertainty,1150,31.702551672831923,51.85273334306448,0.2634782608695652,38.22275655520098
8,gp_uncertainty,1250,31.685749132314065,51.263952363046464,0.2424,38.12517031501393
8,gp_uncertainty,1350,31.512243792979717,51.30132248343477,0.22444444444444445,38.012834275208846
8,gp_uncertainty,1354,31.839655688922416,52.21214919722378,0.22378138847858198,38.00915109182803
8,bootstrap_xgb,50,40.641904552784915,62.82024429486047,0.2,62.758877807060315
8,bootstrap_xgb,100,39.32870698064622,61.72694768902622,0.52,45.78916727943539
8,bootstrap_xgb,200,36.21255262051595,54.79263407636097,0.665,39.570469041772675
8,bootstrap_xgb,300,33.804538724206914,52.24792927056622,0.62,34.779173558763404
8,bootstrap_xgb,400,32.52722311311315,52.35647002357027,0.5525,33.49384740111371
8,bootstrap_xgb,550,31.657856734777972,49.96036879068797,0.48,33.37110183914633
8,bootstrap_xgb,650,32.43741390180942,51.92186210995223,0.41384615384615386,33.016604623001456
8,bootstrap_xgb,750,32.071647951071256,51.81723042033777,0.38,33.4257706880376
8,bootstrap_xgb,850,31.43552085606525,50.97351002612336,0.34705882352941175,32.0353522765796
8,bootstrap_xgb,950,30.925414626597107,50.10106134250315,0.3105263157894737,32.640419289720164
8,bootstrap_xgb,1050,31.95207248494624,52.37081563032357,0.28095238095238095,32.97244471194112
8,bootstrap_xgb,1150,31.315671183261866,51.082386441982884,0.2634782608695652,32.68679947238972
8,bootstrap_xgb,1250,31.245452858767415,50.40555859983889,0.2424,32.24931287420161
8,bootstrap_xgb,1350,31.518420124290095,51.30915414331663,0.22444444444444445,32.334612181227214
8,bootstrap_xgb,1354,31.531126256635567,51.79765756250361,0.22378138847858198,32.73450688456679
9,random,50,40.55014119797587,64.19421444119456,0.2,
9,random,100,46.92847907529567,84.88489963275111,0.17,
9,random,200,38.710689626320864,67.9844270611111,0.185,
9,random,300,38.10397887921755,62.11203499820683,0.20666666666666667,
9,random,400,40.460480831464714,69.66713161077205,0.2175,
9,random,550,34.43550627910608,52.66189082880059,0.21636363636363637,
9,random,650,34.181346754173035,53.697681271304845,0.22,
9,random,750,32.082649896907895,48.28919212942672,0.22533333333333333,
9,random,850,31.18988202950859,47.87215108830071,0.22,
9,random,950,31.225973159109135,48.44040786768904,0.21894736842105264,
9,random,1050,31.835677035529248,51.592633524948255,0.22285714285714286,
9,random,1150,31.710851818103215,51.265763142135505,0.22434782608695653,
9,random,1250,31.88040079533742,51.7641372602262,0.2208,
9,random,1350,32.12685679904771,52.945994643172924,0.22296296296296297,
9,random,1354,31.28184895722749,51.12442903706815,0.22378138847858198,
9,heuristic,50,40.55014119797587,64.19421444119456,0.2,
9,heuristic,100,35.5088696254784,54.640203643652825,0.6,
9,heuristic,200,33.767439622929246,50.367395803547765,0.8,
9,heuristic,300,34.11225888474884,51.82793498603139,0.8666666666666667,
9,heuristic,400,33.91083389215855,51.170794176569565,0.7575,
9,heuristic,550,32.5412093767613,50.046209166826216,0.5509090909090909,
9,heuristic,650,32.34950081606923,50.522822777515245,0.46615384615384614,
9,heuristic,750,32.535471759984624,51.73178567107495,0.404,
9,heuristic,850,32.913384692160136,50.6315024189743,0.3564705882352941,
9,heuristic,950,32.22393331633082,50.792464160882815,0.31894736842105265,
9,heuristic,1050,33.014933976699425,53.5857848020504,0.2885714285714286,
9,heuristic,1150,32.0500237715054,51.35120013858771,0.2634782608695652,
9,heuristic,1250,31.305292398738022,50.745572947756074,0.2424,
9,heuristic,1350,32.00240293961502,52.83287159817628,0.22444444444444445,
9,heuristic,1354,31.49503841446168,51.53577052223086,0.22378138847858198,
9,gp_uncertainty,50,40.55014119797587,64.19421444119456,0.2,52.272118527353015
9,gp_uncertainty,100,39.352969431433436,69.653588450957,0.41,44.809577653113614
9,gp_uncertainty,200,36.49003948082217,54.35579536873246,0.53,36.932364481961336
9,gp_uncertainty,300,34.92927268984946,53.90692984333547,0.5066666666666667,34.937452667682145
9,gp_uncertainty,400,32.719105646921854,51.79546088728241,0.47,33.59991198032854
9,gp_uncertainty,550,32.19556931810643,51.46804975438742,0.41818181818181815,32.37018008282248
9,gp_uncertainty,650,31.800086435316306,50.530326829253525,0.3861538461538462,32.310113979743996
9,gp_uncertainty,750,32.072687809148405,52.172307680731194,0.36533333333333334,32.018861019401776
9,gp_uncertainty,850,31.919508358936792,51.99315483405042,0.34352941176470586,31.79034058362198
9,gp_uncertainty,950,31.72055637588674,51.54099747694597,0.31684210526315787,33.210880656654176
9,gp_uncertainty,1050,31.64422176700078,51.88579986589761,0.2885714285714286,33.12704182403371
9,gp_uncertainty,1150,31.89512311826267,51.961437742587115,0.2634782608695652,38.24910294995498
9,gp_uncertainty,1250,31.36999128384362,50.97963948312996,0.2424,38.1571537194882
9,gp_uncertainty,1350,31.654009083098966,51.21262756681144,0.22444444444444445,38.04002977142996
9,gp_uncertainty,1354,31.744292532039985,51.611470197796045,0.22378138847858198,38.036330048278835
9,bootstrap_xgb,50,40.55014119797587,64.19421444119456,0.2,50.22607130906107
9,bootstrap_xgb,100,37.60803237484925,52.438116303361014,0.51,44.172518855363556
9,bootstrap_xgb,200,37.217362269016036,52.812326285627535,0.705,39.79282392517234
9,bootstrap_xgb,300,34.28603848084082,52.58345917271319,0.5933333333333334,36.85954961250652
9,bootstrap_xgb,400,32.871308148491586,51.83161083226135,0.5525,33.04992836323901
9,bootstrap_xgb,550,31.91188259313551,50.37385074333636,0.46545454545454545,34.81718618748247
9,bootstrap_xgb,650,31.455821946557148,50.50440144928895,0.40615384615384614,32.42710057272873
9,bootstrap_xgb,750,31.999758971329218,52.6705773069394,0.3586666666666667,32.65680871013789
9,bootstrap_xgb,850,31.647643939208812,51.91437324950136,0.34352941176470586,32.050977340837385
9,bootstrap_xgb,950,31.749675115599103,51.695175902739656,0.31894736842105265,33.91636462110546
9,bootstrap_xgb,1050,32.3413148915461,52.84903876037163,0.2885714285714286,32.96068788069339
9,bootstrap_xgb,1150,31.904161285824877,52.893133989239246,0.2634782608695652,32.67276489485405
9,bootstrap_xgb,1250,31.521881963115376,52.11351962891759,0.2424,32.113859600390384
9,bootstrap_xgb,1350,31.785158138099394,52.37715029885169,0.22444444444444445,32.01770178846476
9,bootstrap_xgb,1354,31.246735104588957,51.003191550644,0.22378138847858198,33.3295733049327
