strategy,seed,experiment,row,boiling_point,in_spec,hits,cmpdname
random,0,31,374,357.15,False,4,"2,3-Dimethyl-1-pentene"
random,0,32,597,370.15,False,4,3-Octyn-1-ol
random,0,33,526,507.15,False,4,"2-Methyl-2-propylpropane-1,3-diol"
random,0,34,503,452.15,False,4,"2,3,7-Trimethyloctane"
random,0,35,101,394.45,False,4,1-Octene
random,0,36,836,439.15,False,4,"2,2,3,3,4-Pentamethylpentane"
random,0,37,808,453.15,True,5,2-Methyl-1-heptanol
random,0,38,769,453.22759,True,6,4-Methyl-4-octanol
random,0,39,656,429.15,False,6,"2,2-Dimethyl-3-hexanol"
random,0,40,319,446.15,False,6,"3,6-Dimethyl-3-heptanol"
random,0,41,1003,387.15,False,6,4-Methyl-2-heptene
random,0,42,1224,445.15,False,6,"2,5,5-Trimethyloctane"
random,0,43,472,438.76616,False,6,"2,2,4-Trimethyl-1-pentanol"
random,0,44,1190,470.15,True,7,"3,5-Diethyloctane"
random,0,45,859,429.65,False,7,"2,3,4-Trimethyl-3-pentanol"
random,0,46,720,433.23942,False,7,"3,3-Dimethyloctane"
random,0,47,482,446.55,False,7,trans-2-Decene
random,0,48,1093,638.04,False,7,cis-2-Methyl-7-octadecene
random,0,49,167,389.15,False,7,"2,3,4-Trimethyl-2-pentene"
random,0,50,902,391.2,False,7,5-Methyl-3-heptyne
random,0,51,524,498.95,False,7,"2-Ethyl-2-methyl-1,3-propanediol"
random,0,52,1113,454.15,True,8,"3,4,5-Trimethyloctane"
random,0,53,602,435.15,False,8,"3,4-Dimethyloctane"
random,0,54,896,377.0,False,8,"3,4,4-Trimethylpent-1-ene"
random,0,55,90,407.85,False,8,2-Ethoxyethanol
random,0,56,898,528.92,False,8,4-Tetradecyne
random,0,57,709,671.15,False,8,Trinonylamine
random,0,58,739,430.15,False,8,"2,5-Dimethyloctane"
random,0,59,312,570.15,False,8,2-Methylhexadecane
random,0,60,400,459.15,True,9,6-Methylhept-5-en-2-ol
random,0,61,1112,470.15,True,10,"5,5-Dimethyldecane"
random,0,62,324,538.15,False,10,2-Tridecanol
random,0,63,892,442.59,False,10,"3-Ethyl-2,3,4-trimethylpentane"
random,0,64,407,386.15,False,10,6-Methyl-1-heptene
random,0,65,279,440.15,False,10,2-Methylnonane
random,0,66,497,445.15,False,10,5-Methyl-2-heptanol
random,0,67,982,440.15,False,10,"3,3-Dimethylpentan-1-ol"
random,0,68,1039,409.68,False,10,trans-3-Nonene
random,0,69,293,395.35,False,10,"2,2,4,4-Tetramethylpentane"
random,0,70,394,451.65,False,10,2-Octanol
random,0,71,835,384.35,False,10,"2,4-Dimethyl-1-hexene"
random,0,72,418,503.15,False,10,"3,4-Diethyl-3,4-hexanediol"
random,0,73,1078,381.0,False,10,"3-Methyl-2,4-hexadiene"
random,0,74,184,379.95,False,10,"2,2-Dimethylhexane"
random,0,75,713,419.6563,False,10,"2,4,6-Trimethylheptane"
random,0,76,957,371.15,False,10,trans-2-Heptene
random,0,77,707,380.35,False,10,"4,4-Dimethyl-1-hexene"
random,0,78,64,327.15,False,10,Allylamine
random,0,79,281,311.15,False,10,"3,3-Dimethyl-1-Butyne"
random,0,80,504,416.25,False,10,3-Ethylheptane
random,0,81,1126,382.4,False,10,"4-Methylhepta-1,6-diene"
random,0,82,722,433.65,False,10,4-Propyl-3-heptene
random,0,83,775,528.92,False,10,7-Tetradecyne
random,0,84,1132,454.15,True,11,"4-Ethyl-3,5-dimethylheptane"
random,0,85,369,433.15,False,11,"4,4-Dimethyl-1-pentanol"
random,0,86,1177,457.15,True,12,"2,2,3,3,4-Pentamethylhexane"
random,0,87,59,272.65,False,12,Butane
random,0,88,793,439.15,False,12,"2,2,5,5-Tetramethylheptane"
random,0,89,130,509.15,False,12,Dihexylamine
random,0,90,452,415.15,False,12,"3-Ethyl-2,3-dimethylpentane"
random,0,91,1196,459.15,True,13,"3,4-Diethyl-3-methylhexane"
random,0,92,240,399.35,False,13,1-Octyne
random,0,93,547,553.15,False,13,1-Pentadecyne
random,0,94,510,498.55,False,13,"2,6,8-Trimethyl-4-nonanol"
random,0,95,587,357.15,False,13,Tris(2-methylallyl)amine
random,0,96,1188,455.15,True,14,3-Ethyl-6-methyloctane
random,0,97,752,432.32942,False,14,2-Nonyne
random,0,98,1243,467.15,True,15,"2,3-Dimethyl-4-propylheptane"
random,0,99,434,445.35,False,15,3-Methyl-1-hexanol
random,0,100,771,518.15,False,15,2-Tridecyne
random,0,101,521,356.15,False,15,Tetramethylallene
random,0,102,280,444.15,False,15,1-Decene
random,0,103,616,703.15,False,15,1-Octacosene
random,0,104,505,417.15,False,15,"N,N-Diethylethylenediamine"
random,0,105,657,424.15,False,15,"3,5-Dimethyl-3-hexanol"
random,0,106,888,428.93767,False,15,"2,3,4,5-Tetramethylhexane"
random,0,107,936,451.15,False,15,"2,5,6-Trimethyloctane"
random,0,108,1156,471.15,True,16,5-Ethyl-5-methylnonane
random,0,109,1166,459.9,True,17,"3,3-Diethylheptane"
random,0,110,918,472.15,True,18,"3,4,5,6-Tetramethyloctane"
random,0,111,1157,450.15,False,18,"5,5-Dimethylnonane"
random,0,112,1249,460.65,True,19,"2,2,4,4-Tetramethyl-3-hexanol"
random,0,113,832,474.15,False,19,"5,6-Dimethyldecane"
random,0,114,1089,501.2,False,19,trans-4-Tridecene
random,0,115,1211,468.15,True,20,2-Ethyl-4-methylhexan-1-ol
random,0,116,1222,457.75,True,21,"2,6-Dimethyl-4-propylheptane"
random,0,117,178,392.05,False,21,3-Methylheptane
random,0,118,1028,383.48,False,21,"1,6-Octadiene"
random,0,119,441,421.45,False,21,"2,2,4-Trimethylheptane"
random,0,120,1195,544.15,False,21,3-Pentadecyne
random,0,121,399,521.55,False,21,"3-Methyl-1,5-pentanediol"
random,0,122,468,452.15,False,21,"3,5-Dimethyl-4-heptanol"
random,0,123,274,408.35,False,21,"2,5-Dimethyl-2,4-hexadiene"
random,0,124,590,359.45,False,21,2-Ethyl-3-methylbut-1-ene
random,0,125,1019,369.15,False,21,trans-3-Heptene
random,0,126,321,393.15,False,21,2-Ethyl-1-hexene
random,0,127,666,383.45,False,21,3-Ethylhex-1-ene
random,0,128,1147,448.15,False,21,"2,3,5,6-Tetramethylheptane"
random,0,129,1210,450.15,False,21,3-Methyl-4-isopropylheptane
random,0,130,528,387.15,False,21,3-Methyl-3-buten-2-ol
random,0,131,217,440.15,False,21,"2,2-Diethoxyethanol"
random,0,132,47,480.15,False,21,Tributylamine
random,0,133,856,448.0,False,21,"2,3-Dimethylnonane"
random,0,134,1008,524.08,False,21,3-Tetradecene
random,0,135,909,433.26,False,21,"3-Ethyl-2,4-dimethylhexane"
random,0,136,942,559.15,False,21,3-Hexadecyne
random,0,137,376,432.15,False,21,N-Methyldibutylamine
random,0,138,110,502.15,False,21,1-Decanol
random,0,139,17,356.65,False,21,"N,N,N',N'-Tetramethylmethanediamine"
random,0,140,887,435.31525,False,21,"2,3,4,4-Tetramethylhexane"
random,0,141,1046,418.15,False,21,cis-4-Nonene
random,0,142,772,356.98,False,21,Propen-2-ol
random,0,143,80,388.65,False,21,N-Methylethylenediamine
random,0,144,609,426.65,False,21,2-Methylheptan-3-ol
random,0,145,323,504.15,False,21,2-Undecanol
random,0,146,692,392.7,False,21,2-Methyl-4-penten-2-ol
random,0,147,1205,473.15,False,21,"3,3-Diethyl-2,4-dimethylhexane"
random,0,148,532,433.15,False,21,3-Ethyl-3-hexanol
random,0,149,1085,371.8,False,21,"cis-2,5-Dimethyl-3-hexene"
random,0,150,169,396.15,False,21,3-Pentanol
mw_heuristic,0,1,1056,616.26,False,0,(Z)-9-Tetradecen-1-ol
mw_heuristic,0,2,1017,387.13,False,0,(E)-2-Methylhept-3-ene
mw_heuristic,0,3,791,449.15,False,0,"2,2,4,4,5-Pentamethylhexane"
mw_heuristic,0,4,635,459.15,True,1,5-Methyldecane
mw_heuristic,0,5,335,379.65,False,1,3-Butyn-2-ol
mw_heuristic,0,6,51,459.35,True,2,2-Ethylhexan-1-ol
mw_heuristic,0,7,20,169.35,False,2,Ethylene
mw_heuristic,0,8,383,360.15,False,2,4-Methyl-1-hexene
mw_heuristic,0,9,219,420.15,False,2,5-Methyl-3-hexanol
mw_heuristic,0,10,93,506.15,False,2,"1,1'-Oxydi-2-propanol"
mw_heuristic,0,11,122,631.0,False,2,Pentaerythritol
mw_heuristic,0,12,471,444.15,False,2,Myrcene
mw_heuristic,0,13,1081,461.15,True,3,"2,6-Dimethyl-2,4,6-octatriene"
mw_heuristic,0,14,1083,440.64,False,3,"(E,Z)-2,6-Dimethylocta-2,4,6-triene"
mw_heuristic,0,15,58,443.15,False,3,"1,2,6-Hexanetriol"
mw_heuristic,0,16,8,467.85,True,4,1-Octanol
mw_heuristic,0,17,91,417.15,False,4,"N,N,N',N'-Tetramethyl-1,3-propanediamine"
mw_heuristic,0,18,177,448.15,False,4,4-Octanol
mw_heuristic,0,19,180,457.15,True,5,3-Octanol
mw_heuristic,0,20,203,439.15,False,5,3-Methyl-3-heptanol
mw_heuristic,0,21,217,440.15,False,5,"2,2-Diethoxyethanol"
mw_heuristic,0,22,121,517.15,False,5,"2,2-Diethyl-1,3-propanediol"
mw_heuristic,0,23,242,535.15,False,5,"1,7-Heptanediol"
mw_heuristic,0,24,408,445.15,False,5,1-Butoxy-2-propanol
mw_heuristic,0,25,526,507.15,False,5,"2-Methyl-2-propylpropane-1,3-diol"
mw_heuristic,0,26,50,445.15,False,5,2-Ethylhexylamine
mw_heuristic,0,27,92,412.75,False,5,Diisobutylamine
mw_heuristic,0,28,106,451.75,False,5,Octylamine
mw_heuristic,0,29,107,435.15,False,5,Dibutylamine
mw_heuristic,0,30,398,409.15,False,5,Diethylbutylamine
mw_heuristic,0,31,569,363.15,False,5,"1,2-Heptanediol"
mw_heuristic,0,32,628,417.15,False,5,1-Tert-butoxy-2-propanol
mw_heuristic,0,33,903,458.15,True,6,2-(Pentyloxy)ethanol
mw_heuristic,0,34,226,446.15,False,6,2-Methyl-2-heptanol
mw_heuristic,0,35,347,445.56825,False,6,"2,2-Dimethyl-1-hexanol"
mw_heuristic,0,36,46,423.15,False,6,Triallylamine
mw_heuristic,0,37,276,447.15,False,6,1-Decyne
mw_heuristic,0,38,322,437.15,False,6,"1,9-Decadiene"
mw_heuristic,0,39,330,451.15,False,6,5-Decyne
mw_heuristic,0,40,348,437.4,False,6,4-Decyne
mw_heuristic,0,41,500,506.02,False,6,"3,6-Nonadien-1-ol"
mw_heuristic,0,42,683,376.4,False,6,Non-3-yn-1-ol
mw_heuristic,0,43,280,444.15,False,6,1-Decene
mw_heuristic,0,44,391,436.15,False,6,"2,6-Dimethyl-2-octene"
mw_heuristic,0,45,428,442.75,False,6,5-Decene
mw_heuristic,0,46,126,479.15,False,6,"2,5-Dimethyl-3-hexyne-2,5-diol"
mw_heuristic,0,47,625,466.65,True,7,1-Nonen-3-ol
mw_heuristic,0,48,279,440.15,False,7,2-Methylnonane
mw_heuristic,0,49,295,410.15,False,7,"2,2,5,5-Tetramethylhexane"
mw_heuristic,0,50,297,433.15,False,7,"2,7-Dimethyloctane"
mw_heuristic,0,51,45,426.15,False,7,Tripropylamine
mw_heuristic,0,52,331,471.15,True,8,Nonylamine
mw_heuristic,0,53,334,445.15,False,8,"N,N-Dimethylheptylamine"
mw_heuristic,0,54,376,432.15,False,8,N-Methyldibutylamine
mw_heuristic,0,55,563,351.65,False,8,n-Methyloctan-1-amine
mw_heuristic,0,56,83,506.15,False,8,"2,5-Dimethyl-2,5-hexanediol"
mw_heuristic,0,57,109,481.15,False,8,2-(Hexyloxy)ethanol
mw_heuristic,0,58,133,503.25,False,8,"2,2,4-Trimethyl-1,3-pentanediol"
mw_heuristic,0,59,537,418.15,False,8,"1,8-Octanediol"
mw_heuristic,0,60,572,370.65,False,8,Tris(2-aminoethyl)amine
mw_heuristic,0,61,997,460.44,True,9,"(E,E,Z)-Undeca-1,3,5,8-tetraene"
mw_heuristic,0,62,54,505.15,False,9,"N,N-Bis(3-aminopropyl)methylamine"
mw_heuristic,0,63,42,438.2,False,9,"N,N,N',N'-Tetramethyl-1,3-butanediamine"
mw_heuristic,0,64,123,394.15,False,9,"N,N-Diisopropylethylenediamine"
mw_heuristic,0,65,518,327.65,False,9,"N,N,N'-Triethylethylenediamine"
mw_heuristic,0,66,1076,456.28,True,10,"1,3,5-Undecatriene"
mw_heuristic,0,67,39,653.15,False,10,Xylitol
mw_heuristic,0,68,668,514.75,False,10,"3,7-Dimethylocta-1,5,7-trien-3-ol"
mw_heuristic,0,69,1072,514.75,False,10,Hotrienol
mw_heuristic,0,70,559,469.15,True,11,1-Undecyne
mw_heuristic,0,71,520,441.15,False,11,"N,N,N',N'-Tetramethyl-1,4-butanediamine"
mw_heuristic,0,72,221,467.9,True,12,3-Nonanol
mw_heuristic,0,73,239,466.65,True,13,2-Nonanol
mw_heuristic,0,74,319,446.15,False,13,"3,6-Dimethyl-3-heptanol"
mw_heuristic,0,75,351,479.15,False,13,Isononyl alcohol
mw_heuristic,0,76,379,466.15,True,14,"3,5,5-Trimethyl-1-hexanol"
mw_heuristic,0,77,409,462.15,True,15,3-Methyl-3-octanol
mw_heuristic,0,78,412,465.65,True,16,4-Nonanol
mw_heuristic,0,79,467,448.15,False,16,"2,6-Dimethyl-3-heptanol"
mw_heuristic,0,80,468,452.15,False,16,"3,5-Dimethyl-4-heptanol"
mw_heuristic,0,81,533,452.15,False,16,4-Ethyl-4-heptanol
mw_heuristic,0,82,594,443.15,False,16,"2,6-Dimethyl-2-heptanol"
mw_heuristic,0,83,646,443.15,False,16,"2,2,3-Trimethylhexan-3-ol"
mw_heuristic,0,84,658,454.65,True,17,2-Methyl-3-octanol
mw_heuristic,0,85,669,465.4,True,18,4-Methyl-2-propylpentan-1-ol
mw_heuristic,0,86,735,439.15,False,18,"2,2,4,4-Tetramethylpentan-3-ol"
mw_heuristic,0,87,769,453.22759,True,19,4-Methyl-4-octanol
mw_heuristic,0,88,811,451.05,False,19,"3-Ethyl-2,4-dimethylpentan-3-ol"
mw_heuristic,0,89,864,479.15,False,19,6-Methyloctan-1-ol
mw_heuristic,0,90,905,438.65,False,19,"3,4,4-Trimethylhexan-3-ol"
mw_heuristic,0,91,906,444.86543,False,19,"2,4,4-Trimethyl-3-hexanol"
mw_heuristic,0,92,978,447.15,False,19,"3-Ethyl-2,2-dimethyl-3-pentanol"
mw_heuristic,0,93,981,453.15,True,20,3-Methyl-4-octanol
mw_heuristic,0,94,1108,447.15,False,20,"2,2-Dimethyl-4-heptanol"
mw_heuristic,0,95,1178,452.15,False,20,"2,3,4-Trimethylhexan-3-ol"
mw_heuristic,0,96,1211,468.15,True,21,2-Ethyl-4-methylhexan-1-ol
mw_heuristic,0,97,306,426.15,False,21,"2,5,5-Trimethylheptane"
mw_heuristic,0,98,325,447.25,False,21,Decane
mw_heuristic,0,99,337,431.15,False,21,"2,6-Dimethyloctane"
mw_heuristic,0,100,387,413.06493,False,21,"2,3,6-Trimethylheptane"
mw_heuristic,0,101,712,471.09534,True,22,5-Undecyne
mw_heuristic,0,102,734,462.0,True,23,"1,10-Undecadiene"
mw_heuristic,0,103,786,479.15,False,23,2-Undecyne
mw_heuristic,0,104,787,473.15,False,23,3-Undecyne
mw_heuristic,0,105,788,471.65,True,24,4-Undecyne
mw_heuristic,0,106,1216,457.05,True,25,"3,3-Dimethylnon-4-yne"
mw_heuristic,0,107,411,441.15,False,25,3-Methylnonane
mw_heuristic,0,108,423,437.15,False,25,"2,3-Dimethyloctane"
mw_heuristic,0,109,424,430.15,False,25,"3,3,5-Trimethylheptane"
mw_heuristic,0,110,436,432.86,False,25,5-Ethyl-2-methylheptane
mw_heuristic,0,111,967,502.15,False,25,Nerol
mw_heuristic,0,112,278,465.85,True,26,1-Undecene
mw_heuristic,0,113,696,455.44,True,27,Undec-4-ene
mw_heuristic,0,114,699,465.45,True,28,5-Undecene
mw_heuristic,0,115,825,463.85,True,29,2-Methyl-1-decene
mw_heuristic,0,116,1021,466.15,True,30,(E)-4-Undecene
mw_heuristic,0,117,437,433.15,False,30,"2,2,3,3-Tetramethylhexane"
mw_heuristic,0,118,441,421.45,False,30,"2,2,4-Trimethylheptane"
mw_heuristic,0,119,443,437.15,False,30,5-Methylnonane
mw_heuristic,0,120,454,421.05,False,30,"2,2,4,5-Tetramethylhexane"
mw_heuristic,0,121,57,497.15,False,30,(-)-Citronellol
mw_heuristic,0,122,1001,524.74,False,30,(E)-3-Decenol
mw_heuristic,0,123,1061,524.74,False,30,2-Decen-1-ol
mw_heuristic,0,124,1092,524.74,False,30,Dec-4-en-1-ol
mw_heuristic,0,125,302,469.05,True,31,Undecane
mw_heuristic,0,126,456,439.15,False,31,4-Methylnonane
mw_heuristic,0,127,570,422.7,False,31,"2,4,4-Trimethylheptane"
mw_heuristic,0,128,584,438.15,False,31,3-Ethyloctane
mw_heuristic,0,129,599,427.15,False,31,"2,2-Dimethyloctane"
mw_heuristic,0,130,601,436.15,False,31,4-Ethyloctane
mw_heuristic,0,131,602,435.15,False,31,"3,4-Dimethyloctane"
mw_heuristic,0,132,603,433.95,False,31,"3,6-Dimethyloctane"
mw_heuristic,0,133,623,429.66,False,31,"2,4,5-Trimethylheptane"
mw_heuristic,0,134,624,435.65,False,31,"3,4,5-Trimethylheptane"
mw_heuristic,0,135,631,427.15,False,31,"2,4-Dimethyloctane"
mw_heuristic,0,136,360,461.15,True,32,4-Methyldecane
mw_heuristic,0,137,419,462.35,True,33,2-Methyldecane
mw_heuristic,0,138,457,452.15,False,33,"2,5-Dimethylnonane"
mw_heuristic,0,139,458,452.15,False,33,"2,6-Dimethylnonane"
mw_heuristic,0,140,459,457.15,True,34,"3,7-Dimethylnonane"
mw_heuristic,0,141,503,452.15,False,34,"2,3,7-Trimethyloctane"
mw_heuristic,0,142,606,455.15,True,35,"4,5-Dimethylnonane"
mw_heuristic,0,143,627,465.15,True,36,3-Methyldecane
mw_heuristic,0,144,676,453.15,True,37,"2,3,6-Trimethyloctane"
mw_heuristic,0,145,777,436.15,False,37,"2,2,6,6-Tetramethylheptane"
mw_heuristic,0,146,793,439.15,False,37,"2,2,5,5-Tetramethylheptane"
mw_heuristic,0,147,794,453.15,True,38,"3,3,5,5-Tetramethylheptane"
mw_heuristic,0,148,803,452.15,False,38,"2,2,3-Trimethyloctane"
mw_heuristic,0,149,804,450.15,False,38,"2,3,5-Trimethyloctane"
mw_heuristic,0,150,845,443.15834,False,38,"2,2,4-Trimethyloctane"
greedy_gp,0,1,1056,616.26,False,0,(Z)-9-Tetradecen-1-ol
greedy_gp,0,2,1017,387.13,False,0,(E)-2-Methylhept-3-ene
greedy_gp,0,3,791,449.15,False,0,"2,2,4,4,5-Pentamethylhexane"
greedy_gp,0,4,635,459.15,True,1,5-Methyldecane
greedy_gp,0,5,335,379.65,False,1,3-Butyn-2-ol
greedy_gp,0,6,51,459.35,True,2,2-Ethylhexan-1-ol
greedy_gp,0,7,20,169.35,False,2,Ethylene
greedy_gp,0,8,383,360.15,False,2,4-Methyl-1-hexene
greedy_gp,0,9,219,420.15,False,2,5-Methyl-3-hexanol
greedy_gp,0,10,93,506.15,False,2,"1,1'-Oxydi-2-propanol"
greedy_gp,0,11,852,478.15,False,2,"2,3-Hexanediol"
greedy_gp,0,12,1106,491.65,False,2,"4-Methylpentane-1,4-diol"
greedy_gp,0,13,302,469.05,True,3,Undecane
greedy_gp,0,14,663,506.65,False,3,"3,4-Hexanediol"
greedy_gp,0,15,511,487.65,False,3,"2-Methyl-1,3-pentanediol"
greedy_gp,0,16,627,465.15,True,4,3-Methyldecane
greedy_gp,0,17,360,461.15,True,5,4-Methyldecane
greedy_gp,0,18,419,462.35,True,6,2-Methyldecane
greedy_gp,0,19,932,461.15,True,7,3-Ethylnonane
greedy_gp,0,20,922,457.15,True,8,4-Ethylnonane
greedy_gp,0,21,129,490.15,False,8,Decylamine
greedy_gp,0,22,336,477.15,False,8,Dipentylamine
greedy_gp,0,23,984,480.15,False,8,Methylnonylamine
greedy_gp,0,24,1110,475.15,False,8,N-Ethyloctylamine
greedy_gp,0,25,630,493.15,False,8,"3-Methoxy-1,2-propanediol"
greedy_gp,0,26,1,455.15,True,9,"2,3-Butanediol"
greedy_gp,0,27,807,456.65,True,10,"meso-2,3-Butanediol"
greedy_gp,0,28,810,350.5,False,10,"(R,R)-2,3-butanediol"
greedy_gp,0,29,818,453.65,True,11,"(2S,3S)-butane-2,3-diol"
greedy_gp,0,30,170,469.1,True,12,"1,2-Butanediol"
greedy_gp,0,31,508,421.15,False,12,"3,5-Dimethyl-1-hexyn-3-ol"
greedy_gp,0,32,970,421.15,False,12,"(3S)-3,5-dimethylhex-1-yn-3-ol"
greedy_gp,0,33,907,815.65,False,12,Tritetracontane
greedy_gp,0,34,532,433.15,False,12,3-Ethyl-3-hexanol
greedy_gp,0,35,1076,456.28,True,13,"1,3,5-Undecatriene"
greedy_gp,0,36,825,463.85,True,14,2-Methyl-1-decene
greedy_gp,0,37,267,473.15,False,14,"2-Methyl-1,3-butanediol"
greedy_gp,0,38,331,471.15,True,15,Nonylamine
greedy_gp,0,39,177,448.15,False,15,4-Octanol
greedy_gp,0,40,350,438.15,False,15,"1,8-Nonadiyne"
greedy_gp,0,41,1205,473.15,False,15,"3,3-Diethyl-2,4-dimethylhexane"
greedy_gp,0,42,694,499.15,False,15,2-Dodecyne
greedy_gp,0,43,149,460.15,True,16,Diisoamylamine
greedy_gp,0,44,379,466.15,True,17,"3,5,5-Trimethyl-1-hexanol"
greedy_gp,0,45,683,376.4,False,17,Non-3-yn-1-ol
greedy_gp,0,46,1178,452.15,False,17,"2,3,4-Trimethylhexan-3-ol"
greedy_gp,0,47,906,444.86543,False,17,"2,4,4-Trimethyl-3-hexanol"
greedy_gp,0,48,479,411.29,False,17,"5,5-Dimethyl-3-heptyne"
greedy_gp,0,49,811,451.05,False,17,"3-Ethyl-2,4-dimethylpentan-3-ol"
greedy_gp,0,50,1245,469.15,True,18,"2,4,4,5,5-Pentamethylheptane"
greedy_gp,0,51,813,481.15,False,18,"3-Methyl-1,3-butanediol"
greedy_gp,0,52,8,467.85,True,19,1-Octanol
greedy_gp,0,53,1105,468.15,True,20,"2,3,4,5,6-Pentamethylheptane"
greedy_gp,0,54,1108,447.15,False,20,"2,2-Dimethyl-4-heptanol"
greedy_gp,0,55,1174,455.9,True,21,"2,2,6,6-Tetramethyloctane"
greedy_gp,0,56,477,480.15,False,21,Neopentyl glycol
greedy_gp,0,57,1241,457.15,True,22,"2,2,5,5-Tetramethyloctane"
greedy_gp,0,58,319,446.15,False,22,"3,6-Dimethyl-3-heptanol"
greedy_gp,0,59,1141,458.15,True,23,4-Tert-butyl-2-methylheptane
greedy_gp,0,60,468,452.15,False,23,"3,5-Dimethyl-4-heptanol"
greedy_gp,0,61,408,445.15,False,23,1-Butoxy-2-propanol
greedy_gp,0,62,478,528.15,False,23,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol"
greedy_gp,0,63,559,469.15,True,24,1-Undecyne
greedy_gp,0,64,467,448.15,False,24,"2,6-Dimethyl-3-heptanol"
greedy_gp,0,65,594,443.15,False,24,"2,6-Dimethyl-2-heptanol"
greedy_gp,0,66,409,462.15,True,25,3-Methyl-3-octanol
greedy_gp,0,67,217,440.15,False,25,"2,2-Diethoxyethanol"
greedy_gp,0,68,1232,467.8,True,26,"3,4,5,5-Tetramethylhexan-3-ol"
greedy_gp,0,69,1249,460.65,True,27,"2,2,4,4-Tetramethyl-3-hexanol"
greedy_gp,0,70,769,453.22759,True,28,4-Methyl-4-octanol
greedy_gp,0,71,1183,457.0,True,29,"2,4,4,7-Tetramethyloctane"
greedy_gp,0,72,658,454.65,True,30,2-Methyl-3-octanol
greedy_gp,0,73,981,453.15,True,31,3-Methyl-4-octanol
greedy_gp,0,74,1204,479.15,False,31,"3,3-Diethyl-2,2,4-trimethylpentane"
greedy_gp,0,75,668,514.75,False,31,"3,7-Dimethylocta-1,5,7-trien-3-ol"
greedy_gp,0,76,647,448.15,False,31,"2-Methylbutane-2,3-diol"
greedy_gp,0,77,1211,468.15,True,32,2-Ethyl-4-methylhexan-1-ol
greedy_gp,0,78,1164,464.15,True,33,"2,2,4-Trimethylnonane"
greedy_gp,0,79,533,452.15,False,33,4-Ethyl-4-heptanol
greedy_gp,0,80,86,502.65,False,33,"1,4-Butanediol"
greedy_gp,0,81,30,447.15,False,33,Pinacol
greedy_gp,0,82,1221,463.15,True,34,"2,6,6-Trimethylnonane"
greedy_gp,0,83,669,465.4,True,35,4-Methyl-2-propylpentan-1-ol
greedy_gp,0,84,903,458.15,True,36,2-(Pentyloxy)ethanol
greedy_gp,0,85,142,487.85,False,36,"1,3-Propanediol"
greedy_gp,0,86,558,494.15,False,36,"2-Methyl-1,3-propanediol"
greedy_gp,0,87,1074,460.26,True,37,"Hepta-2,4-dien-1-ol"
greedy_gp,0,88,1022,478.54,False,37,3-Octen-2-OL
greedy_gp,0,89,1223,463.15,True,38,"2,5,5-Trimethylnonane"
greedy_gp,0,90,1154,459.4,True,39,"2,4,5,7-Tetramethyloctane"
greedy_gp,0,91,1070,448.15,False,39,2-Octen-4-ol
greedy_gp,0,92,997,460.44,True,40,"(E,E,Z)-Undeca-1,3,5,8-tetraene"
greedy_gp,0,93,916,472.15,True,41,"3,6-Dimethyl-3-ethyl-octane"
greedy_gp,0,94,974,447.15,False,41,(S)-1-Octen-3-ol
greedy_gp,0,95,1133,464.89743,True,42,"2,2,3,4-Tetramethylhexan-3-ol"
greedy_gp,0,96,1199,468.15,True,43,"2,2,3,3,5,5-Hexamethylhexane"
greedy_gp,0,97,677,460.65,True,44,"2,2,4,4,6-Pentamethylheptane"
greedy_gp,0,98,754,482.28,False,44,"2,9-Dimethyl-5-decyne"
greedy_gp,0,99,499,473.15,False,44,"2,2,3-Trimethylnonane"
greedy_gp,0,100,87,511.15,False,44,"2-Butyne-1,4-diol"
greedy_gp,0,101,704,409.64,False,44,"2,4,6-Octatriyne"
greedy_gp,0,102,1236,466.15,True,45,"2,2,3,3,6-Pentamethylheptane"
greedy_gp,0,103,795,462.9,True,46,"3,3,6,6-Tetramethyloctane"
greedy_gp,0,104,1240,459.15,True,47,"2,2,5,5,6-Pentamethylheptane"
greedy_gp,0,105,716,353.39,False,47,"1,3,5-Hexatriyne"
greedy_gp,0,106,481,431.55,False,47,"4-Methylhepta-1,6-dien-4-ol"
greedy_gp,0,107,734,462.0,True,48,"1,10-Undecadiene"
greedy_gp,0,108,1160,460.15,True,49,"4-Ethyl-2,2-dimethyloctane"
greedy_gp,0,109,438,451.15,False,49,"2,2,4,6,6-Pentamethylheptane"
greedy_gp,0,110,460,474.15,False,49,"2,2-Dimethyldecane"
greedy_gp,0,111,1187,464.15,True,50,4-Tert-butyloctane
greedy_gp,0,112,139,469.65,True,51,"3-Butene-1,2-diol"
greedy_gp,0,113,1136,464.15,True,52,"4-Ethyl-2,4-dimethyloctane"
greedy_gp,0,114,1233,452.15,False,52,3-Methyl-4-propylheptane
greedy_gp,0,115,661,478.65,False,52,"3,3-Dimethyl-1,2-butanediol"
greedy_gp,0,116,1218,462.15,True,53,"2,4-Dimethyl-4-propylheptane"
greedy_gp,0,117,1168,473.15,False,53,"3-Ethyl-3,4-dimethyloctane"
greedy_gp,0,118,918,472.15,True,54,"3,4,5,6-Tetramethyloctane"
greedy_gp,0,119,921,470.15,True,55,"3-Methyl, 3,5-diethyl, heptane"
greedy_gp,0,120,1135,476.15,False,55,"3,3-Dimethyldecane"
greedy_gp,0,121,1150,463.0,True,56,"2,5,8-Trimethylnonane"
